
🌎新聞頻道,#genre#
鬥魚電視劇05,http://epg.112114.xyz/douyu/6566658
鬥魚電視劇06,http://epg.112114.xyz/douyu/431460
鬥魚電視劇07,http://epg.112114.xyz/douyu/8600645
鬥魚電視劇08,http://epg.112114.xyz/douyu/7575350
鬥魚電視劇09,http://epg.112114.xyz/douyu/7644931
鬥魚電視劇10,http://epg.112114.xyz/douyu/9650860
鬥魚電視劇11,http://epg.112114.xyz/douyu/9435180
鬥魚電視劇12,http://epg.112114.xyz/douyu/3756989
鬥魚電視劇13,http://epg.112114.xyz/douyu/6706214
鬥魚電視劇14,http://epg.112114.xyz/douyu/6478650

⚽體育頻道,#genre#
央視體育,https://live.v1.mk/api/bestv.php?id=cctv58m/8000000
央視體育,http://cfss.cc/ds/bst.php?id=Cf-5
央視體育,http://39.136.173.106/hlsztemgsplive.miguvideo.com/wd_r2/cctv/cctv5hdnew/2500/index.m3u8?ProgramID=&encrypt=
央視體育,http://117.184.239.60/liveplay-kk.rtxapp.com/live/program/live/cctv58m/8000000/mnf.m3u8?blog.ntnas.top
央視體育,http://23.237.10.66:16007
央視體育,http://baidu.live.cqccn.com/__cl/cg:live/__c/cctv5HD/__op/default/__f//index.m3u8
央視體育,http://live.cooltv.top/tv/aishang.php?id=cctv5hd
央視體育,http://223.109.33.33/liveplay-kk.rtxapp.com/live/program/live/cctv58m/8000000/mnf.m3u8
央視體育賽事,https://live.v1.mk/api/bestv.php?id=cctv5phd8m/8000000
央視體育賽事,http://cfss.cc/ds/bst.php?id=Cf-6
央視體育賽事,http://39.136.173.106/hlsztemgsplive.miguvideo.com/wd_r2/cctv/cctv5plusnew/2500/index.m3u8?ProgramID=&encrypt=
央視體育賽事,http://117.184.239.60/liveplay-kk.rtxapp.com/live/program/live/cctv5phd8m/8000000/mnf.m3u8
央視體育賽事,http://baidu.live.cqccn.com/__cl/cg:live/__c/cctv5SportHD/__op/default/__f//index.m3u8
央視體育賽事,http://live.cooltv.top/tv/aishang.php?id=cctv5p
央視體育賽事,http://223.109.33.33/liveplay-kk.rtxapp.com/live/program/live/cctv5phd8m/8000000/mnf.m3u8
央視奧林匹克,https://live.v1.mk/api/bestv.php?id=cctv16hd8m/8000000
央視奧林匹克,http://cfss.cc/ds/bst.php?id=Cf-17
央視奧林匹克,http://39.136.173.106/hlsztemgsplive.miguvideo.com/migu/kailu/20200324/cctv16hd/51/index.m3u8?&ProgramID=&encrypt=
央視奧林匹克,http://117.184.239.60/liveplay-kk.rtxapp.com/live/program/live/cctv16hd8m/8000000/mnf.m3u8
央視奧林匹克,http://baidu.live.cqccn.com/__cl/cg:live/__c/cctv16HD/__op/default/__f//index.m3u8
央視奧林匹克,http://111.31.238.41/tlivecloud-ipv6.ysp.cctv.cn/ysp/2012375003.m3u8
央視奧林匹克,http://223.109.33.33/liveplay-kk.rtxapp.com/live/program/live/cctv16hd8m/8000000/mnf.m3u8
緯來體育台,http://60.251.33.252:18509/.m3u8
緯來體育台,http://220.134.196.147:9563/http/59.120.8.187:8081/hls/67/809/ch28.m3u8
緯來體育台,http://198.16.100.90:8278/videolandsport/playlist.m3u8?tid=MA6A1192684511926845&ct=19226&tsum=0b7ca9a61e7371df68108a27dc358c68
緯來體育台,http://50.7.238.98:8278/videolandsport/playlist.m3u8?tid=MA6A1192684511926845&ct=19226&tsum=0b7ca9a61e7371df68108a27dc358c68
緯來體育台,http://50.7.238.114:8278/videolandsport/playlist.m3u8?tid=MA6A1192684511926845&ct=19226&tsum=0b7ca9a61e7371df68108a27dc358c68
ELEVEN SPORTS 1,http://61.221.81.93:8078/hls/25/80/esport.m3u8
ELEVEN SPORTS 1,http://198.16.100.90:8278/golfchannel_twn/playlist.m3u8?tid=m43df9270caf7&ct=18335&tsum=3bcc02e810e7073b86bb40d392e95f23
ELEVEN SPORTS 1,http://50.7.238.98:8278/golfchannel_twn/playlist.m3u8?tid=m43df9270caf7&ct=18335&tsum=3bcc02e810e7073b86bb40d392e95f23
ELEVEN SPORTS 1,http://50.7.238.114:8278/golfchannel_twn/playlist.m3u8?tid=m43df9270caf7&ct=18335&tsum=3bcc02e810e7073b86bb40d392e95f23
ELEVEN SPORTS 1,http://220.134.196.147:9566/http/59.120.8.187:8078/hls/25/80/esport.m3u8
ELEVEN SPORTS 2,http://61.221.81.93:8078/hls/26/80/esport2.m3u8
ELEVEN SPORTS 2,http://220.134.196.147:9567/http/59.120.8.187:8078/hls/26/80/esport2.m3u8
愛爾達體育1台,http://103.68.63.37:8278//eltasport_twn/playlist.m3u8
愛爾達體育1台,rtmp://9wv7.mine.nu/sat/md021
愛爾達體育1台,http://198.16.100.90:8278/eltasport_twn/playlist.m3u8?tid=md3567b35401611916221&ct=17874&tsum=be2a069324faa7f0737ca0d396d43745
愛爾達體育1台,http://198.16.100.90:8278/eltasport_twn/playlist.m3u8?tid=MF1F8884668388846683&ct=19249&tsum=b676f636b8ef285596dc6512fc4659d4
愛爾達體育1台,http://50.7.238.114:8278/eltasport_twn/playlist.m3u8?tid=md3567b35401611916221&ct=17874&tsum=be2a069324faa7f0737ca0d396d43745
愛爾達體育1台,rtmp://119.81.124.89/sat/md031
愛爾達體育1台,rtmp://219.80.97.77/sat/md051
愛爾達體育1台,rtmp://219.80.97.77/sat/md031
愛爾達體育1台,http://50.7.238.98:8278/eltasport_twn/playlist.m3u8?tid=MF1F8884668388846683&ct=19249&tsum=b676f636b8ef285596dc6512fc4659d4
愛爾達體育1台,http://50.7.238.114:8278/eltasport_twn/playlist.m3u8?tid=MF1F8884668388846683&ct=19249&tsum=b676f636b8ef285596dc6512fc4659d4
愛爾達體育1台,https://elta.irtblztjwzxz000041.xyz/elta/download/11/index.m3u8
愛爾達體育2台,http://103.68.63.37:8278//eltasport2_twn/playlist.m3u8
愛爾達體育2台,rtmp://9wv7.mine.nu/sat/md041
愛爾達體育2台,http://198.16.100.90:8278/eltasport2_twn/playlist.m3u8?tid=MB2B3966739039667390&ct=19249&tsum=20bdbd3a22909e8d89aabe7a923c8c5b
愛爾達體育2台,http://198.16.100.90:8278/eltasport2_twn/playlist.m3u8?tid=MCDC5093685750936857&ct=19225&tsum=592e009b281ea2abc43b21768cb1bec0
愛爾達體育2台,http://50.7.238.98:8278/eltasport2_twn/playlist.m3u8?tid=MB2B3966739039667390&ct=19249&tsum=20bdbd3a22909e8d89aabe7a923c8c5b
愛爾達體育2台,http://50.7.238.114:8278/eltasport2_twn/playlist.m3u8?tid=MB2B3966739039667390&ct=19249&tsum=20bdbd3a22909e8d89aabe7a923c8c5b
愛爾達體育2台,rtmp://219.80.97.77/sat/md041
愛爾達體育2台,rtmp://119.81.124.89/sat/md041
愛爾達體育2台,http://50.7.238.98:8278/eltasport2_twn/playlist.m3u8?tid=MCDC5093685750936857&ct=19225&tsum=592e009b281ea2abc43b21768cb1bec0
愛爾達體育2台,http://50.7.238.114:8278/eltasport2_twn/playlist.m3u8?tid=MCDC5093685750936857&ct=19225&tsum=592e009b281ea2abc43b21768cb1bec0
愛爾達體育2台,https://elta.irtblztjwzxz000041.xyz/elta/download/22/index.m3u8
愛爾達體育3台,http://103.68.63.37:8278//eltasport3_twn/playlist.m3u8
愛爾達體育3台,rtmp://9wv7.mine.nu/sat/md031
愛爾達體育3台,rtmp://219.80.97.77/sat/md051
愛爾達體育3台,http://www.best336699.com:1935/besttv/IR33.stream/playlist.m3u8
博斯無限台,http://103.68.63.37:8278//bosiunlimited_twn/playlist.m3u8
博斯運動一台,http://220.134.196.147:9564/http/59.120.8.187:8066/hls/210/10018/cstv18.m3u8
博斯運動一台,rtmp://219.80.97.77/sat/md031
博斯運動二台,http://198.16.100.90:8278/bosisport2_twn/playlist.m3u8?tid=mb50f39eebf51&ct=18335&tsum=4f8960c36a3e7f2b069d574293809283
博斯運動二台,http://198.16.100.90:8278/bosisport2_twn/playlist.m3u8?tid=MDBD8051535180515351&ct=19225&tsum=807423eaabbb4cc188843b81db9cd79f
博斯運動二台,http://50.7.238.98:8278/bosisport2_twn/playlist.m3u8?tid=mb50f39eebf51&ct=18335&tsum=4f8960c36a3e7f2b069d574293809283
博斯運動二台,http://50.7.238.98:8278/bosisport2_twn/playlist.m3u8?tid=MDBD8051535180515351&ct=19225&tsum=807423eaabbb4cc188843b81db9cd79f
博斯運動二台,http://50.7.238.114:8278/bosisport2_twn/playlist.m3u8?tid=mb50f39eebf51&ct=18335&tsum=4f8960c36a3e7f2b069d574293809283
博斯運動二台,http://50.7.238.114:8278/bosisport2_twn/playlist.m3u8?tid=MDBD8051535180515351&ct=19225&tsum=807423eaabbb4cc188843b81db9cd79f
博斯網球台,http://198.16.100.90:8278/bositennis_twn/playlist.m3u8?tid=m60f4fd9da4d1&ct=18335&tsum=4d026bfb332da29886aa772f2e149edb
博斯網球台,http://198.16.100.90:8278/bositennis_twn/playlist.m3u8?tid=MA9A5922328659223286&ct=19225&tsum=c83f112dbae37be6d20618138fddcf77
博斯網球台,http://198.16.100.90:8278/bositennis_twn/playlist.m3u8?tid=MDCD2148551721485517&ct=19249&tsum=bab41ccd3843b938886a64a656463af0
博斯網球台,http://50.7.238.98:8278/bositennis_twn/playlist.m3u8?tid=m60f4fd9da4d1&ct=18335&tsum=4d026bfb332da29886aa772f2e149edb
博斯網球台,http://50.7.238.98:8278/bositennis_twn/playlist.m3u8?tid=MA9A5922328659223286&ct=19225&tsum=c83f112dbae37be6d20618138fddcf77
博斯網球台,http://50.7.238.98:8278/bositennis_twn/playlist.m3u8?tid=MDCD2148551721485517&ct=19249&tsum=bab41ccd3843b938886a64a656463af0
博斯網球台,http://50.7.238.114:8278/bositennis_twn/playlist.m3u8?tid=m60f4fd9da4d1&ct=18335&tsum=4d026bfb332da29886aa772f2e149edb
博斯網球台,http://50.7.238.114:8278/bositennis_twn/playlist.m3u8?tid=MA9A5922328659223286&ct=19225&tsum=c83f112dbae37be6d20618138fddcf77
博斯網球台,http://50.7.238.114:8278/bositennis_twn/playlist.m3u8?tid=MDCD2148551721485517&ct=19249&tsum=bab41ccd3843b938886a64a656463af0
博斯高球一台,http://103.68.63.37:8278/bosigolf1_twn/playlist.m3u8?tid=m51c41c232c43&ct=18335&tsum=26e2e08302bf0409db94a692921fa08b
博斯高球一台,http://198.16.100.90:8278/bosigolf1_twn/playlist.m3u8?tid=m51c41c232c43&ct=18335&tsum=26e2e08302bf0409db94a692921fa08b
博斯高球一台,http://198.16.100.90:8278/bosigolf1_twn/playlist.m3u8?tid=MD5D3832704238327042&ct=18393&tsum=cbf3bf749c9b0bf4828ab19efff1c5b0
博斯高球一台,http://50.7.238.98:8278/bosigolf1_twn/playlist.m3u8?tid=m51c41c232c43&ct=18335&tsum=26e2e08302bf0409db94a692921fa08b
博斯高球一台,http://50.7.238.98:8278/bosigolf1_twn/playlist.m3u8?tid=MD5D3832704238327042&ct=18393&tsum=cbf3bf749c9b0bf4828ab19efff1c5b0
博斯高球一台,http://50.7.238.114:8278/bosigolf1_twn/playlist.m3u8?tid=m51c41c232c43&ct=18335&tsum=26e2e08302bf0409db94a692921fa08b
博斯高球一台,http://50.7.238.114:8278/bosigolf1_twn/playlist.m3u8?tid=MD5D3832704238327042&ct=18393&tsum=cbf3bf749c9b0bf4828ab19efff1c5b0
博斯高球一台,http://220.134.196.147:9514/http/60.251.39.91:8081/hls/61/803/ch04.m3u8
博斯高球二台,http://198.16.100.90:8278/bosigolf2_twn/playlist.m3u8?tid=MC1C7192072371920723&ct=19249&tsum=fbea99cd84e7284f2cd3f8eab29435dc
博斯高球二台,http://198.16.100.90:8278/bosigolf2_twn/playlist.m3u8?tid=MF5F9848925298489252&ct=19225&tsum=2600464749aadbcd55d1c32ec071e36e
博斯高球二台,http://50.7.238.98:8278/bosigolf2_twn/playlist.m3u8?tid=MC1C7192072371920723&ct=19249&tsum=fbea99cd84e7284f2cd3f8eab29435dc
博斯高球二台,http://50.7.238.98:8278/bosigolf2_twn/playlist.m3u8?tid=MF5F9848925298489252&ct=19225&tsum=2600464749aadbcd55d1c32ec071e36e
博斯高球二台,http://50.7.238.114:8278/bosigolf2_twn/playlist.m3u8?tid=MC1C7192072371920723&ct=19249&tsum=fbea99cd84e7284f2cd3f8eab29435dc
博斯高球二台,http://50.7.238.114:8278/bosigolf2_twn/playlist.m3u8?tid=MF5F9848925298489252&ct=19225&tsum=2600464749aadbcd55d1c32ec071e36e
博斯魅力,http://198.16.100.90:8278/bosisport1_twn/playlist.m3u8?tid=MF6F6900999569009995&ct=19225&tsum=1d6e966a02c88867f2a3234f3a980b7d
博斯魅力,http://50.7.238.98:8278/bosisport1_twn/playlist.m3u8?tid=MF6F6900999569009995&ct=19225&tsum=1d6e966a02c88867f2a3234f3a980b7d
博斯魅力,http://50.7.238.114:8278/bosisport1_twn/playlist.m3u8?tid=MF6F6900999569009995&ct=19225&tsum=1d6e966a02c88867f2a3234f3a980b7d
車迷TV,http://www.336699.live:1935/blockfive/4gtv-live201.stream/playlist.m3u8
車迷TV,http://210.210.155.35/uq2663/h/h09/01.m3u8
勁爆體育,http://183.207.255.188/live/program/live/jbtyhd8m/8000000/mnf.m3u8
勁爆體育,http://39.134.136.138:6610/000000001000/5000000002000029972/index.m3u8?channel-id=bestzb&Contentid=5000000002000029972&livemode=1&stbId=3
勁爆體育,https://live.v1.mk/api/bestv.php?id=jbtyhd8m/8000000
勁爆體育,http://223.109.33.33/liveplay-kk.rtxapp.com/live/program/live/jbtyhd8m/8000000/mnf.m3u8
五星體育,http://183.207.255.188/live/program/live/wxtyhd8m/8000000/mnf.m3u8
五星體育,http://cfss.cc/ds/bst.php?id=Cf-54
五星體育,http://223.109.33.33/liveplay-kk.rtxapp.com/live/program/live/wxtyhd8m/8000000/mnf.m3u8
五星體育,https://live.v1.mk/api/bestv.php?id=wxtyhd8m/8000000
超级體育,http://cfss.cc/ds/bst.php?id=Cf-63
超级體育,http://223.109.33.33/liveplay-kk.rtxapp.com/live/program/live/qcsj8m/8000000/mnf.m3u8
北京體育,http://qnap.yjnhome.com:4000/udp/239.3.1.243:8000
曼聯官方 MUTV,https://bcovlive-a.akamaihd.net/r2d2c4ca5bf57456fb1d16255c1a535c8/eu-west-1/6058004203001/playlist.m3u8
足球頻道,http://183.207.255.188/live/program/live/zqpd8m/8000000/mnf.m3u8
足球頻道,http://223.109.33.33/liveplay-kk.rtxapp.com/live/program/live/zqpd8m/8000000/mnf.m3u8
足球頻道,https://nmglive.imfc.cn/5n1r1c/182396.m3u8
魅力足球,http://183.207.255.188/live/program/live/mlyyhd8m/8000000/mnf.m3u8
魅力足球,http://cfss.cc/ds/bst.php?id=Cf-86
魅力足球,http://223.109.33.33/liveplay-kk.rtxapp.com/live/program/live/mlyyhd8m/8000000/mnf.m3u8
魅力足球,http://baidu.live.cqccn.com/__cl/cg:live/__c/mlzqHD/__op/default/__f//index.m3u8
快樂垂釣,http://cfss.cc/ds/bst.php?id=Cf-47
快樂垂釣,http://223.109.33.33/liveplay-kk.rtxapp.com/live/program/live/klcd8m/8000000/mnf.m3u8
遊戲風雲,http://183.207.255.188/live/program/live/yxfy8m/8000000/mnf.m3u8
遊戲風雲,http://cfss.cc/ds/bst.php?id=Cf-61
遊戲風雲,http://223.109.33.33/liveplay-kk.rtxapp.com/live/program/live/yxfy8m/8000000/mnf.m3u8
電競天堂,http://183.207.255.188/live/program/live/djtt8m/8000000/mnf.m3u8
電競天堂,http://cfss.cc/ds/bst.php?id=Cf-67
電競天堂,http://223.109.33.33/liveplay-kk.rtxapp.com/live/program/live/djtt8m/8000000/mnf.m3u8
GINX Esports TV,http://www.336699.live:1935/blockfour/4gtv-4gtv053.stream/playlist.m3u8
TRACE Sport,http://www.336699.live:1935/blockfour/4gtv-4gtv077.stream/playlist.m3u8
BT SPORT 1,http://one.alidesi.org:2082/maxfb150maxcimo/xfnqgx53tDJW/40508
BT SPORT 1,http://x.v-iptv.com:25443/live/HAJG6/k7bKPqg05y/30989.ts
BT SPORT 1,http://obsfullhd.tv:25461/sallabosV1/5FnySQJkM2V1/1425
BT SPORT 2,http://one.alidesi.org:2082/maxfb150maxcimo/xfnqgx53tDJW/40507
BT SPORT 2,http://x.v-iptv.com:25443/live/HAJG6/k7bKPqg05y/30905.ts
BT SPORT 2,http://obsfullhd.tv:25461/sallabosV1/5FnySQJkM2V1/1428
BT SPORT 3,http://one.alidesi.org:2082/maxfb150maxcimo/xfnqgx53tDJW/40506
BT SPORT 3,http://x.v-iptv.com:25443/live/HAJG6/k7bKPqg05y/31000.ts
BT SPORT 3,http://obsfullhd.tv:25461/sallabosV1/5FnySQJkM2V1/1429
BT SPORT 4,http://one.alidesi.org:2082/maxfb150maxcimo/xfnqgx53tDJW/40505
BT SPORT 4,http://x.v-iptv.com:25443/live/HAJG6/k7bKPqg05y/30906.ts
BT SPORT 4,http://obsfullhd.tv:25461/sallabosV1/5FnySQJkM2V1/1431
beIN Sports 1,http://hplay.xyz:80/LVH60Ml8Hc/O4XSkHm6Yj/34718
beIN Sports 2,http://hplay.xyz:80/LVH60Ml8Hc/O4XSkHm6Yj/34719
beIN Sports 3,http://hplay.xyz:80/LVH60Ml8Hc/O4XSkHm6Yj/34720
beIN Sports 4,http://hplay.xyz:80/LVH60Ml8Hc/O4XSkHm6Yj/34721
beIN Sports 5,http://hplay.xyz:80/LVH60Ml8Hc/O4XSkHm6Yj/34722
beIN Sports 6,http://hplay.xyz:80/LVH60Ml8Hc/O4XSkHm6Yj/34723
beIN Sports 7,http://hplay.xyz:80/LVH60Ml8Hc/O4XSkHm6Yj/34724
Sky Sports Arena,http://iptvtree.net:8080/fee2bbca/12e32aafa1/267
Sky Sports Arena,http://ultratv.one:2095/xMsGHAzQ/kYuckAK/11655.ts
Sky Sports Arena,http://kuchini.site:8080/tomstme300/tomasarenatelegramme300/267
Sky Sports Cricket,http://ultratv.one:2095/xMsGHAzQ/kYuckAK/37072
Sky Sports F1,http://ultratv.one:2095/xMsGHAzQ/kYuckAK/37068
Sky Sports F1,http://kuchini.site:8080/tomstme300/tomasarenatelegramme300/265
Sky Sports NFL,http://kuchini.site:8080/tomstme300/tomasarenatelegramme300/281849
Sky Sports Golf,http://ultratv.one:2095/xMsGHAzQ/kYuckAK/37070
Sky Sports Golf,http://kuchini.site:8080/tomstme300/tomasarenatelegramme300/264
Sky Sport Racing,http://ultratv.one:2095/xMsGHAzQ/kYuckAK/39793
Sky Sport Racing,http://kuchini.site:8080/tomstme300/tomasarenatelegramme300/163132
Sky Sports Football,http://ultratv.one:2095/xMsGHAzQ/kYuckAK/11658
Sky Sports Football,http://kuchini.site:8080/tomstme300/tomasarenatelegramme300/266
Sky Sports Mix,http://ultratv.one:2095/xMsGHAzQ/kYuckAK/8336
Sky Sports Main Event,http://ultratv.one:2095/xMsGHAzQ/kYuckAK/37073
Sky Sports Main Event,http://kuchini.site:8080/tomstme300/tomasarenatelegramme300/283053
Sky Sports Premier League,http://ultratv.one:2095/xMsGHAzQ/kYuckAK/37069
Sky Sports Top Event,http://kuchini.site:8080/tomstme300/tomasarenatelegramme300/202100
智林體育台,http://www.336699.live:1935/blockfour/4gtv-4gtv101.stream/playlist.m3u8
智林體育台,http://58.99.33.16:1935/liveedge17/live_122_3.stream/chunklist.m3u8
新視覺,http://183.207.255.188/live/program/live/xsjhd8m/8000000/mnf.m3u8
新視覺,http://223.109.33.33/liveplay-kk.rtxapp.com/live/program/live/xsjhd8m/8000000/mnf.m3u8
新視覺,http://117.184.239.60/liveplay-kk.rtxapp.com/live/program/live/xsjhd8m/8000000/mnf.m3u8
新視覺,http://223.109.53.49/liveplay-kk.rtxapp.com/live/program/live/xsjhd8m/8000000/mnf.m3u8
新視覺,https://live.v1.mk/api/bestv.php?id=xsjhd8m/8000000
J Sports 1,http://redlabmcdn.s.llnwi.net/nv02/bs15hd/index.m3u8
J Sports 2,http://redlabmcdn.s.llnwi.net/nv02/bs11hd/index.m3u8
J Sports 3,http://redlabmcdn.s.llnwi.net/nv02/bs12hd/index.m3u8
J Sports 4,https://stream01.willfonk.com/live_playlist.m3u8?cid=BS245&r=FHD&ccode=JP&m=d0:20:20:04:35:cc&t=0d6938cb3dcf4b79848bc1753a59daf1
MLB Network,http://moontools.me:8080/live/Lupe001/yQxKLr3DAz4w/28769.ts
MLB Network,http://moontools.me:8080/live/Lupe001/yQxKLr3DAz4w/28518.ts
MLB Network,http://moontools.me:8080/live/Lupe001/yQxKLr3DAz4w/28767.ts
MLB Network,http://moontools.me:8080/live/Lupe001/yQxKLr3DAz4w/25471.ts
MLB Network,http://moontools.me:8080/live/Lupe001/yQxKLr3DAz4w/35001.ts
NBA TV,http://103.68.63.37:8278//nbatv/playlist.m3u8
NBA TV,http://moontools.me:8080/live/Lupe001/yQxKLr3DAz4w/82527.ts
NBA TV,http://moontools.me:8080/live/Lupe001/yQxKLr3DAz4w/28745.ts
NBA TV,http://moontools.me:8080/live/Lupe001/yQxKLr3DAz4w/25198.ts
NBA TV,http://moontools.me:8080/live/Lupe001/yQxKLr3DAz4w/34728.ts
NBA TV,http://kuchini.site:8080/mosesmn/4e40546ad6/15962
NBA TV,http://iptvtree.net:8080/9ba1ba9e/9e6e25e5cc/15962
NBA TV,http://kuchini.site:8080/tomstme300/tomasarenatelegramme300/2051
NBA TV,http://kuchini.site:8080/tomstme300/tomasarenatelegramme300/296750
NBA TV,http://ttv.bz:80/xgennnnldfsdnvsdvidufvndasnn/TzGCKJYsl9/66370
NBA TV,http://zyniptv.com:8080/fileX.Tv/LbuamgD4wu2N/132296
NBA TV,http://sniperstv.vip:8080/Androidtv75-4326Sy/ejvZcp7qZtFn/34028
NBA動態,https://modfree-hamivideo.cdn.hinet.net/out/u/live/gop4/cht/hamitv-event038/hls-ae-tv/index.m3u8
TNTSPORTS 1,https://glxlmn026c.singularcdn.net.br/playout_01/playlist-720p.m3u8
TNTSPORTS 2,https://glxlmn026c.singularcdn.net.br/playout_02/playlist-720p.m3u8
TNTSPORTS 3,https://glxlmn026c.singularcdn.net.br/playout_03/playlist-720p.m3u8
TNTSPORTS 4,https://glxlmn026c.singularcdn.net.br/playout_04/playlist-720p.m3u8
TNTSPORTS 5,https://glxlmn026c.singularcdn.net.br/playout_05/playlist-720p.m3u8
EDGEsport,https://edgesports-row-rakuten.amagi.tv/playlist.m3u8
EDGEsport,https://edgesport-rakuten-samsung.amagi.tv/playlist.m3u8
EDGEsport,https://edgesport-samsunguk.amagi.tv/playlist.m3u8
EDGEsport,https://edgesports-plex.amagi.tv/playlist.m3u8
Red Bull TV,https://rbmn-live.akamaized.net/hls/live/590964/BoRB-AT/master_1660.m3u8
Red Bull TV,https://rbmn-live.akamaized.net/hls/live/590964/BoRB-AT/master.m3u8
歐洲體育台,https://cdn-apse1-prod.tsv2.amagi.tv/linear/amg01448-samsungin-eurosporthdin-samsungin/playlist.m3u8
歐洲體育1台,http://zyniptv.com:8080/fileX.Tv/LbuamgD4wu2N/260
歐洲體育1台,http://localiptv.site:85/K1IptvNowDiscord/nvmzcObwe3/768
歐洲體育1台,http://spainline.xyz:8000/webdeeptv/rasFPxbUMgek/30948
歐洲體育2台,http://zyniptv.com:8080/fileX.Tv/LbuamgD4wu2N/261
歐洲體育2台,http://localiptv.site:85/K1IptvNowDiscord/nvmzcObwe3/769
歐洲體育2台,http://spainline.xyz:8000/webdeeptv/rasFPxbUMgek/30949
FIGHT SPORTS1,https://shls-fight-sports-ak.akamaized.net/out/v1/ee7e6475b12e484bbfa5c31461ad4306/index.m3u8?blog.ntnas.top
FIGHT SPORTS1,https://shls-fight-sports-ak.akamaized.net/out/v1/ee7e6475b12e484bbfa5c31461ad4306/index.m3u8
FIGHT SPORTS2,https://d2p372oxiwmcn1.cloudfront.net/hls/1080p/playlist.m3u8
WWE摔角,http://198.16.100.90:8278/playlist.m3u8?tid=MACA9233903292339032&ct=18393&tsum=e4cbbd3b73f34348c4a58d7dc6fbd7dc
WWE摔角,http://50.7.238.98:8278/wwe_twn/playlist.m3u8?tid=MACA9233903292339032&ct=18393&tsum=e4cbbd3b73f34348c4a58d7dc6fbd7dc
WWE摔角,http://50.7.238.114:8278/wwe_twn/playlist.m3u8?tid=MACA9233903292339032&ct=18393&tsum=e4cbbd3b73f34348c4a58d7dc6fbd7dc
WWE摔角,https://d2p372oxiwmcn1.cloudfront.net/hls/1080p/playlist.m3u8
WWE摔角,http://txtest-xp2p.p2p.huya.com/1099531728847-1099531728847-86333442559574016-2199063581150-10057-A-0-1.xs

🗽人文幼兒,#genre#
央視記錄,https://live.v1.mk/api/bestv.php?id=cctv9hd8m/8000000
央視記錄,http://cfss.cc/ds/bst.php?id=Cf-10
央視記錄,http://39.136.173.106/hlsztemgsplive.miguvideo.com/migu/kailu/20200324/cctv9hd/51/index.m3u8?ProgramID=&encrypt=
央視記錄,http://baidu.live.cqccn.com/__cl/cg:live/__c/cctv9HD/__op/default/__f//index.m3u8
央視記錄,http://117.184.239.60/liveplay-kk.rtxapp.com/live/program/live/cctv9hd8m/8000000/mnf.m3u8
央視記錄,http://111.31.238.41/tlivecloud-ipv6.ysp.cctv.cn/ysp/2000499403.m3u8
央視記錄,http://223.109.33.33/liveplay-kk.rtxapp.com/live/program/live/cctv9hd8m/8000000/mnf.m3u8
央視科教,https://live.v1.mk/api/bestv.php?id=cctv10hd8m/8000000
央視科教,http://cfss.cc/ds/bst.php?id=Cf-11
央視科教,http://39.136.173.106/hlsztemgsplive.miguvideo.com/wd_r2/2018/ocn/cctv10hd/2000/index.m3u8?ProgramID=&encrypt=
央視科教,http://baidu.live.cqccn.com/__cl/cg:live/__c/cctv10HD/__op/default/__f//index.m3u8
央視科教,http://117.184.239.60/liveplay-kk.rtxapp.com/live/program/live/cctv10hd8m/8000000/mnf.m3u8
央視科教,http://111.31.238.41/tlivecloud-ipv6.ysp.cctv.cn/ysp/2000203503.m3u8
央視科教,http://223.109.33.33/liveplay-kk.rtxapp.com/live/program/live/cctv10hd8m/8000000/mnf.m3u8
求索紀錄,http://39.134.136.200:6610/000000001001/1/index.m3u8?channel-id=wasusyt&Contentid=6000000002000032052&livemode=1&stbId=no
求索紀錄,http://live.cooltv.top/tv/good.php?id=QSJLHD_7000
求索生活,http://39.134.136.200:6610/000000001001/1/index.m3u8?channel-id=wasusyt&Contentid=6000000002000003382&livemode=1&stbId=no
求索生活,http://live.cooltv.top/tv/good.php?id=QSSHHD_7000
求索科學,http://39.134.136.200:6610/000000001001/1/index.m3u8?channel-id=wasusyt&Contentid=6000000002000032344&livemode=1&stbId=no
求索科學,http://live.cooltv.top/tv/good.php?id=qiusuokexueHD_7000
求索動物,http://39.134.136.200:6610/000000001001/1/index.m3u8?channel-id=wasusyt&Contentid=6000000002000010046&livemode=1&stbId=no
求索動物,http://live.cooltv.top/tv/good.php?id=QSDWHD_7000
金鷹紀實,http://cfss.cc/ds/bst.php?id=Cf-48
金鷹紀實,http://223.109.33.33/liveplay-kk.rtxapp.com/live/program/live/jyjs8m/8000000/mnf.m3u8
上海紀實,http://cfss.cc/ds/bst.php?id=Cf-52
上海紀實,http://223.109.33.33/liveplay-kk.rtxapp.com/live/program/live/jspdhd/4000000/mnf.m3u8
北京紀實,http://qnap.yjnhome.com:4000/udp/239.3.1.115:8000
全紀實,http://cfss.cc/ds/bst.php?id=Cf-58
全紀實,http://223.109.33.33/liveplay-kk.rtxapp.com/live/program/live/qjshd8m/8000000/mnf.m3u8
紀實科教,http://cfss.cc/ds/bst.php?id=Cf-78
紀實科教,http://223.109.33.33/liveplay-kk.rtxapp.com/live/program/live/dajs8m/8000000/mnf.m3u8
看天下精選,http://cfss.cc/ds/bst.php?id=Cf-88
